Time(s),Iter1_Right_X_Displacement_Delta(m),Iter1_Left_X_Displacement_Delta(m),Iter2_Right_X_Displacement_Delta(m),Iter2_Left_X_Displacement_Delta(m),Iter3_Right_X_Displacement_Delta(m),Iter3_Left_X_Displacement_Delta(m),Iter4_Right_X_Displacement_Delta(m),Iter4_Left_X_Displacement_Delta(m),Iter5_Right_X_Displacement_Delta(m),Iter5_Left_X_Displacement_Delta(m),Iter6_Right_X_Displacement_Delta(m),Iter6_Left_X_Displacement_Delta(m),Iter7_Right_X_Displacement_Delta(m),Iter7_Left_X_Displacement_Delta(m),Iter1_Right_Rotation_Delta(rad),Iter1_Left_Rotation_Delta(rad),Iter2_Right_Rotation_Delta(rad),Iter2_Left_Rotation_Delta(rad),Iter3_Right_Rotation_Delta(rad),Iter3_Left_Rotation_Delta(rad),Iter4_Right_Rotation_Delta(rad),Iter4_Left_Rotation_Delta(rad),Iter5_Right_Rotation_Delta(rad),Iter5_Left_Rotation_Delta(rad),Iter6_Right_Rotation_Delta(rad),Iter6_Left_Rotation_Delta(rad),Iter7_Right_Rotation_Delta(rad),Iter7_Left_Rotation_Delta(rad)
5.750000000000000000e+00,2.884332166368980266e-02,-1.443282323384455224e-02,1.573667713537607593e-02,-7.424650042781116843e-03,1.301121336086535907e-02,-4.200319910925648381e-03,6.574392279821594798e-03,-5.378037544177080576e-03,1.778651713571610671e-03,-1.460328668098448412e-03,-5.224750467539729382e-03,8.359786734433855004e-04,7.395767135546238435e-04,-1.625861504751649478e-03,4.327614489753436877e-02,4.327614489753436877e-02,2.316132717815716502e-02,2.316132717815716502e-02,1.720762872436196189e-02,1.721980902915268286e-02,1.189871081602589253e-02,1.211871804724243273e-02,3.238980381670031328e-03,3.238980381670031328e-03,-6.060729140983128760e-03,-6.060729140983128760e-03,2.359836411386845301e-03,2.400448732630899862e-03
5.775000000000000355e+00,2.907406819896352079e-02,-1.455411430769543157e-02,1.587988458886591125e-02,-7.499646021860262302e-03,1.310218320717804197e-02,-4.229305794507476346e-03,6.634714593896806623e-03,-5.423716237384065830e-03,1.790103389595454342e-03,-1.473339533119136235e-03,-5.268212122201354486e-03,8.433630039200723516e-04,7.414393406328656511e-04,-1.640275141000568926e-03,4.362818250665889686e-02,4.362818250665889686e-02,2.337953061072614580e-02,2.337953061072614580e-02,1.732754501463903973e-02,1.733984007038052999e-02,1.200434039199960168e-02,1.222588291569687291e-02,3.263442922714604455e-03,3.263442922714604455e-03,-6.111575126121426837e-03,-6.111575126121426837e-03,2.376063193076566327e-03,2.417016228025925528e-03
5.800000000000000711e+00,2.931121484217341644e-02,-1.467720573609321288e-02,1.602957081865941102e-02,-7.576835667362863402e-03,1.319729480478482042e-02,-4.259629011014662292e-03,6.696097392271116444e-03,-5.470033038990435026e-03,1.801790132725800131e-03,-1.486498943908495796e-03,-5.312322404291303091e-03,8.509763455994828751e-04,7.435677598134904365e-04,-1.654600224650165652e-03,4.398842057826662932e-02,4.398842057826662932e-02,2.360640648602230218e-02,2.360640648602230218e-02,1.745293923550880755e-02,1.746535360294992900e-02,1.211165146234727263e-02,1.233479936456183257e-02,3.288289076634337560e-03,3.288289076634337560e-03,-6.163298749890827599e-03,-6.163298749890827599e-03,2.392465679689037561e-03,2.433765309309665614e-03
5.825000000000000178e+00,2.955540226514391522e-02,-1.480242682639459906e-02,1.618478065328637916e-02,-7.655509710990396344e-03,1.329754186427678508e-02,-4.291844991308746415e-03,6.758445677440327870e-03,-5.516882278127660522e-03,1.813701316967009092e-03,-1.499749247812418029e-03,-5.357061465553591972e-03,8.586695427019036542e-04,7.461026785861579746e-04,-1.668819591648162959e-03,4.435782909153851428e-02,4.435782909153851428e-02,2.384029036427676163e-02,2.384029036427676163e-02,1.758536090142101549e-02,1.759789826599875151e-02,1.222043630661254210e-02,1.244527934536379665e-02,3.313450564779413243e-03,3.313450564779413243e-03,-6.215731008255481749e-03,-6.215731008255481749e-03,2.409168414138851411e-03,2.450819386918157150e-03
5.850000000000000533e+00,2.980728516477704204e-02,-1.493012648343497450e-02,1.634459119159192841e-02,-7.734998112384983138e-03,1.340388177660239988e-02,-4.326435604790304645e-03,6.821586763392506469e-03,-5.564169923652551031e-03,1.825786356823067003e-03,-1.513040442215757286e-03,-5.402338920084737151e-03,8.663219609965494561e-04,7.491466272553926053e-04,-1.682931866969494816e-03,4.473741164821198879e-02,4.473741164821198879e-02,2.407958930397693931e-02,2.407958930397693931e-02,1.772624962509192215e-02,1.773891283453160606e-02,1.233042209120202570e-02,1.255706829949718162e-02,3.338826799038852045e-03,3.338826799038852045e-03,-6.268660881081328240e-03,-6.268660881081328240e-03,2.426273360063235796e-03,2.468279010464424772e-03
5.875000000000000000e+00,3.006750094567373077e-02,-1.506062052578532873e-02,1.650821320517992241e-02,-7.814750307232956605e-03,1.351713371825130627e-02,-4.363760989412823754e-03,6.885280424737183491e-03,-5.611809981802606817e-03,1.837977817122027346e-03,-1.526340726893712918e-03,-5.448008003877791161e-03,8.738731753639150668e-04,7.527445997916881737e-04,-1.696955639133357341e-03,4.512812147145905950e-02,4.512812147145905950e-02,2.432296351241292065e-02,2.432296351241292065e-02,1.787678501050068980e-02,1.788957620794445758e-02,1.244127802719494080e-02,1.266985041109700005e-02,3.364318544015781898e-03,3.364318544015781898e-03,-6.321881179241761739e-03,-6.321881179241761739e-03,2.443844504854325583e-03,2.486206778987615218e-03
5.900000000000000355e+00,3.033661410516330648e-02,-1.519414693500528712e-02,1.667504872205016753e-02,-7.894382259740886920e-03,1.363789784827079687e-02,-4.404035234366596163e-03,6.949249511152166825e-03,-5.659722612055786972e-03,1.850208100400929645e-03,-1.539635713911829962e-03,-5.493891635627967673e-03,8.813287416409160135e-04,7.568741800073053305e-04,-1.710925203485091917e-03,4.553076104016856585e-02,4.553076104016856585e-02,2.456943098179104057e-02,2.456943098179104057e-02,1.803778150784554613e-02,1.805070232000760555e-02,1.255264440890979660e-02,1.278327631041953349e-02,3.389843814312787362e-03,3.389843814312787362e-03,-6.375220377268925320e-03,-6.375220377268925320e-03,2.461893690440530857e-03,2.504613385041681850e-03
5.925000000000000711e+00,3.061503840571239143e-02,-1.533083972774375303e-02,1.684470637374724244e-02,-7.973685127732027533e-03,1.376650878264401578e-02,-4.447325936202714547e-03,7.013219036373530280e-03,-5.707831531439389039e-03,1.862419217945776584e-03,-1.552919625612589338e-03,-5.539821132845013096e-03,8.887384170268852746e-04,7.614549129550396422e-04,-1.724880089032210240e-03,4.594587813345615834e-02,4.594587813345615834e-02,2.481839150147929773e-02,2.481839150147929773e-02,1.820964143948869407e-02,1.822269317743871464e-02,1.266416911259260480e-02,1.289699897518584160e-02,3.415338843558352044e-03,3.415338843558352044e-03,-6.428559549871870615e-03,-6.428559549871870615e-03,2.480379657464448773e-03,2.523456772363125156e-03
5.950000000000000178e+00,3.090295582802538021e-02,-1.547072237228776237e-02,1.701699396544686937e-02,-8.052607978403875100e-03,1.390302417759037290e-02,-4.493571541686808279e-03,7.076946263679773086e-03,-5.756055867767936873e-03,1.874568391028563763e-03,-1.566187329755761026e-03,-5.585676996682720219e-03,8.961586200545296199e-04,7.663779133439407865e-04,-1.738853844324594888e-03,4.637367820031315646e-02,4.637367820031315646e-02,2.506960194385077223e-02,2.506960194385077223e-02,1.839236093520019155e-02,1.840554478214942447e-02,1.277552931479578047e-02,1.301069552363098847e-02,3.440755720784366423e-03,3.440755720784366423e-03,-6.481835616737235961e-03,-6.481835616737235961e-03,2.499226691130063127e-03,2.542660803461160857e-03
5.975000000000000533e+00,3.120026083707450049e-02,-1.561371533545449775e-02,1.719190834964684500e-02,-8.131234183886462685e-03,1.404723915999933626e-02,-4.542607019684660741e-03,7.140231780701278286e-03,-5.804296844260994903e-03,1.886629644581139242e-03,-1.579434185091543874e-03,-5.631413681589980680e-03,9.036183762994171031e-04,7.715450815296009957e-04,-1.752866265039967897e-03,4.681397617252897048e-02,4.681397617252897048e-02,2.532314253353332156e-02,2.532314253353332156e-02,1.858557004689065373e-02,1.859888722823974105e-02,1.288642892558028441e-02,1.312406515733355317e-02,3.466063829672683116e-03,3.466063829672683116e-03,-6.535032057889383905e-03,-6.535032057889383905e-03,2.518356292973478183e-03,2.562146869173331787e-03
6.000000000000000000e+00,3.150655477043906583e-02,-1.575965336216501866e-02,1.736962829668098340e-02,-8.209765135233554334e-03,1.419871328282940048e-02,-4.594188751658748182e-03,7.202917244086892712e-03,-5.852428215036509229e-03,1.898587720941535828e-03,-1.592662265054070603e-03,-5.677055256282925733e-03,9.111047565974611517e-04,7.769011532071101733e-04,-1.766919900237681751e-03,4.726620813260409837e-02,4.726620813260409837e-02,2.557939343191459325e-02,2.557939343191459325e-02,1.878858460307161748e-02,1.880203654414416836e-02,1.299658645217893760e-02,1.323681768440018724e-02,3.491249985995620309e-03,3.491249985995620309e-03,-6.588160012880400762e-03,-6.588160012880400762e-03,2.537715834385972924e-03,2.581862415535929323e-03
6.025000000000000355e+00,3.182119941168592980e-02,-1.590831175115520191e-02,1.755050137654601272e-02,-8.288511547321297801e-03,1.435680101946990028e-02,-4.648013526998936995e-03,7.264884855220921089e-03,-5.900301574453523101e-03,1.910422626977659188e-03,-1.605885091341449633e-03,-5.722663586680165615e-03,9.185718197083081460e-04,7.824436568883430532e-04,-1.780999479455855350e-03,4.772951116284113171e-02,4.772951116284113171e-02,2.583901292386725501e-02,2.583901292386725501e-02,1.900045570312047793e-02,1.901404417542534864e-02,1.310573954240679129e-02,1.334867869239833582e-02,3.516307718319094944e-03,3.516307718319094944e-03,-6.641235406388446005e-03,-6.641235406388446005e-03,2.557287881265218887e-03,2.601790115156127348e-03
6.050000000000000711e+00,3.214341773111645262e-02,-1.605943985891043757e-02,1.773501388757653396e-02,-8.367881782478395203e-03,1.452068738934020331e-02,-4.703732239844535257e-03,7.326067918509926447e-03,-5.947769266651511955e-03,1.922091747351195590e-03,-1.619125256772685484e-03,-5.768295114532140389e-03,9.259643349884688623e-04,7.882044695674550461e-04,-1.795073162200747086e-03,4.820285759002687631e-02,4.820285759002687631e-02,2.610289567005494304e-02,2.610289567005494304e-02,1.922001904584252907e-02,1.923374629138147052e-02,1.321367827840677633e-02,1.345942346877410101e-02,3.541217004123908829e-03,3.541217004123908829e-03,-6.694259449520650884e-03,-6.694259449520650884e-03,2.577072840206334758e-03,2.621930382744636079e-03
6.075000000000000178e+00,3.247241177309023730e-02,-1.621279370072324644e-02,1.792374400875995644e-02,-8.448355633642115614e-03,1.468943848065296098e-02,-4.760962967023663062e-03,7.386467590331124988e-03,-5.994715516285387125e-03,1.933523114314328328e-03,-1.632406949676215580e-03,-5.813967863201430220e-03,9.332416876750293522e-04,7.942102130650829928e-04,-1.809096553443148570e-03,4.868520547381346986e-02,4.868520547381346986e-02,2.637209964240211368e-02,2.637209964240211368e-02,1.944595854396016787e-02,1.945982736111151468e-02,1.332029289057790056e-02,1.356892552222746517e-02,3.565930063990557786e-03,3.565930063990557786e-03,-6.747209550876487327e-03,-6.747209550876487327e-03,2.597053210156102798e-03,2.642265565865636878e-03
6.100000000000000533e+00,3.280746148130753159e-02,-1.636815619364952179e-02,1.811731202204358571e-02,-8.530441136962524373e-03,1.486207399438060905e-02,-4.819308397381344422e-03,7.446161506287185539e-03,-6.041081116561028419e-03,1.944629067201275596e-03,-1.645749646554062195e-03,-5.859654509034473158e-03,9.403904487877562390e-04,8.004417821841913749e-04,-1.823021920458592349e-03,4.917561767495706726e-02,4.917561767495706726e-02,2.664775315900611008e-02,2.664775315900611008e-02,1.967689632011976331e-02,1.969091010063278580e-02,1.342560685220900440e-02,1.367719082003493458e-02,3.590378713755337792e-03,3.590378713755337792e-03,-6.800044957822187763e-03,-6.800044957822187763e-03,2.617162243179371739e-03,2.662728643504641557e-03
6.125000000000000000e+00,3.314798043351674384e-02,-1.652534102896394130e-02,1.831634529329606575e-02,-8.614624379883195626e-03,1.503765668396561672e-02,-4.878379850522196470e-03,7.505292601343360737e-03,-6.086872031927273441e-03,1.955335749676434531e-03,-1.659166200338652031e-03,-5.905303885322288338e-03,9.474229991019017527e-04,8.068158954977477926e-04,-1.836813293181499551e-03,4.967332146248065738e-02,4.967332146248065738e-02,2.693096967317923363e-02,2.693096967317923363e-02,1.991150619174020253e-02,1.992566891291791542e-02,1.352977399794566549e-02,1.378435634863481307e-02,3.614501950015114318e-03,3.614501950015114318e-03,-6.852726884424203968e-03,-6.852726884424203968e-03,2.637280604821018448e-03,2.683200021306064720e-03
6.150000000000000355e+00,3.349353051120285141e-02,-1.668418994035844594e-02,1.852146514145219802e-02,-8.701328657887461016e-03,1.521538220979185008e-02,-4.937826669163564164e-03,7.564039047719905984e-03,-6.132152365449103359e-03,1.965611908693709609e-03,-1.672662314364095626e-03,-5.950879096632444298e-03,9.543681089017874708e-04,8.131983686414656631e-04,-1.850463109801081529e-03,5.017772045156126959e-02,5.017772045156126959e-02,2.722279379933967292e-02,2.722279379933967292e-02,2.014863293931593025e-02,2.016294912781324555e-02,1.363304105597371030e-02,1.389065416274393172e-02,3.638274223057819112e-03,3.638274223057819112e-03,-6.905247205534259525e-03,-6.905247205534259525e-03,2.657266356119486472e-03,2.703537705862596452e-03
6.175000000000000711e+00,3.384381919547468920e-02,-1.684457928751856293e-02,1.873328566724025146e-02,-8.790894845885063869e-03,1.539465211867402372e-02,-4.997367236203031915e-03,7.622579817479213649e-03,-6.177029254585408857e-03,1.975480153249775661e-03,-1.686232052254876823e-03,-5.996392034999964427e-03,9.612615878182434459e-04,8.194382009319434168e-04,-1.864001813793342288e-03,5.068839848299327988e-02,5.068839848299327988e-02,2.752418051312532921e-02,2.752418051312532921e-02,2.038739631329647417e-02,2.040187099798038139e-02,1.373569771196478384e-02,1.399636277310695176e-02,3.661712205504652484e-03,3.661712205504652484e-03,-6.957653622818221750e-03,-6.957653622818221750e-03,2.676998699910504431e-03,2.723621219653887815e-03
6.200000000000000178e+00,3.419870423549165039e-02,-1.700644268843733153e-02,1.895240578701090639e-02,-8.883582798723865803e-03,1.557512202639033116e-02,-5.056816847226225375e-03,7.681073708692476298e-03,-6.221637038061278435e-03,1.985005472939116444e-03,-1.699848826249128475e-03,-6.041915465413438824e-03,9.681406793979330239e-04,8.253999979810910936e-04,-1.877493181292877455e-03,5.120514692392894029e-02,5.120514692392894029e-02,2.783598858573477219e-02,2.783598858573477219e-02,2.062726708839074385e-02,2.064190574974711367e-02,1.383803944710298994e-02,1.410177095286613280e-02,3.684854299188244919e-03,3.684854299188244919e-03,-7.010056144811371848e-03,-7.010056144811371848e-03,2.696405768375653711e-03,2.743379432017356567e-03
6.225000000000000533e+00,3.455821334879155549e-02,-1.716980003038832969e-02,1.917938249677403340e-02,-8.979582776332858951e-03,1.575672700833508078e-02,-5.116108139433320212e-03,7.739659212663563270e-03,-6.266122849402658290e-03,1.994270256271635233e-03,-1.713459041609924349e-03,-6.087565189057009274e-03,9.750405541415901878e-04,8.309784090095306830e-04,-1.891015801886247738e-03,5.172801337917984354e-02,5.172801337917984354e-02,2.815896527310687847e-02,2.815896527310687847e-02,2.086811287713732921e-02,2.088292138862632430e-02,1.394035273832425204e-02,1.420716352068948640e-02,3.707729297881573460e-03,3.707729297881573460e-03,-7.062605743198641095e-03,-7.062605743198641095e-03,2.715460564648025654e-03,2.762786357731777942e-03
6.250000000000000000e+00,3.492256771028900975e-02,-1.733477482011205884e-02,1.941468828235232147e-02,-9.079023644104011748e-03,1.593968798463452075e-02,-5.175301205426502404e-03,7.798467824257693248e-03,-6.310632102483934580e-03,2.003350977283824275e-03,-1.726987842480570690e-03,-6.133460822297875925e-03,9.819902393685547848e-04,8.360953393710679471e-04,-1.904639855338591259e-03,5.225734253040104083e-02,5.225734253040104083e-02,2.849371192645636097e-02,2.849371192645636097e-02,2.111021462449585995e-02,2.112519917582206253e-02,1.404291372513860603e-02,1.431282021638219382e-02,3.730338819764367209e-03,3.730338819764367209e-03,-7.115451061666416832e-03,-7.115451061666416832e-03,2.734154979337488633e-03,2.781834883453099261e-03
6.275000000000000355e+00,3.529219080630507932e-02,-1.750158785884720070e-02,1.965866569995894375e-02,-9.181971375259445622e-03,1.612449781847191677e-02,-5.234582156399089636e-03,7.857637267419170790e-03,-6.355294101834621512e-03,2.012305496702504470e-03,-1.740359046594947001e-03,-6.179684902081372666e-03,9.890080196765377307e-04,8.406938487132697979e-04,-1.918410943969175997e-03,5.279377866515228002e-02,5.279377866515228002e-02,2.884063707521838937e-02,2.884063707521838937e-02,2.135425127014820013e-02,2.136941826585761484e-02,1.414598706379904813e-02,1.441901435798076392e-02,3.752664543297423716e-03,3.752664543297423716e-03,-7.168692921757896519e-03,-7.168692921757896519e-03,2.752477551887899665e-03,2.800514224219896597e-03
6.300000000000000711e+00,3.566769124333996066e-02,-1.767052861181842016e-02,1.991149287699278680e-02,-9.288421003872476822e-03,1.631188285881918221e-02,-5.294250220889612502e-03,7.917316645821736998e-03,-6.400212492142440257e-03,2.021169055954619154e-03,-1.753519861547189751e-03,-6.226259092559971453e-03,9.960985633220426072e-04,8.447417527556178030e-04,-1.932346760814468434e-03,5.333821985515840858e-02,5.333821985515840858e-02,2.919991388086534689e-02,2.919991388086534689e-02,2.160124839421642684e-02,2.161660432991893699e-02,1.424982169200325610e-02,1.452600795085384755e-02,3.774688917501850538e-03,3.774688917501850538e-03,-7.222357655882055694e-03,-7.222357655882055694e-03,2.770413759773437956e-03,2.818810033957119821e-03
6.325000000000000178e+00,3.604982214901913951e-02,-1.784191551386178631e-02,2.017316939763968975e-02,-9.398290283307769721e-03,1.650274039469146192e-02,-5.354694362893958060e-03,7.977664341198120734e-03,-6.445465908947012323e-03,2.029952510590793402e-03,-1.766455932640617621e-03,-6.273144541040553968e-03,1.003253168973580745e-03,8.482450999293678073e-04,-1.946443154249341556e-03,5.389173766288088419e-02,5.389173766288088419e-02,2.957145968094740396e-02,2.957145968094740396e-02,2.185249229296398754e-02,2.186804362079813879e-02,1.435464967588923058e-02,1.463404943965262994e-02,3.796408443231397145e-03,3.796408443231397145e-03,-7.276397710014120834e-03,-7.276397710014120834e-03,2.787965558107036168e-03,2.836723949123126642e-03
6.350000000000000533e+00,3.643942961533763736e-02,-1.801605809032057193e-02,2.044352741637933679e-02,-9.511421350157464594e-03,1.669806115626681908e-02,-5.416361299937361151e-03,8.038841732053159106e-03,-6.491118289356820337e-03,2.038641385228745495e-03,-1.779188540942708285e-03,-6.320259864190991284e-03,1.010452039544820768e-03,8.512594304174170290e-04,-1.960681998542476712e-03,5.445548770565819541e-02,5.445548770565819541e-02,2.995494876653684302e-02,2.995494876653684302e-02,2.210942049711320245e-02,2.212517349793052812e-02,1.446069064671873239e-02,1.474337675116810242e-02,3.817829926171439903e-03,3.817829926171439903e-03,-7.330711903735770418e-03,-7.330711903735770418e-03,2.805170493998587755e-03,2.854292838828181855e-03
6.375000000000000000e+00,3.683740098148224895e-02,-1.819322954879777632e-02,2.072226815325622917e-02,-9.627591158286569195e-03,1.689885030157645129e-02,-5.479718123813454023e-03,8.101001313617239852e-03,-6.537231010792093899e-03,2.047201252516395176e-03,-1.791757382725564507e-03,-6.367503879888436469e-03,1.017666546467732580e-03,8.538873267136537493e-04,-1.975036820387035541e-03,5.503063053028003915e-02,5.503063053028003915e-02,3.034985931154277061e-02,3.034985931154277061e-02,2.237350537378640647e-02,2.238946605401545553e-02,1.456815253529950005e-02,1.485421654811269754e-02,3.838958635241945805e-03,3.838958635241945805e-03,-7.385170426356169049e-03,-7.385170426356169049e-03,2.822104868472175010e-03,2.871592134248340811e-03
6.400000000000000355e+00,3.724461361511266499e-02,-1.837365311465648243e-02,2.100901692334777859e-02,-9.746527236307131470e-03,1.710605640001672256e-02,-5.545213778705190832e-03,8.164266479018467138e-03,-6.583868075323170976e-03,2.055593771659924851e-03,-1.804199567568998130e-03,-6.414773035855858563e-03,1.024860511302516652e-03,8.562635272857388458e-04,-1.989477806175116159e-03,5.561826672976913355e-02,5.561826672976913355e-02,3.075554415965492394e-02,3.075554415965492394e-02,2.264614457985283935e-02,2.266231860558928779e-02,1.467721702760915736e-02,1.496676829224477534e-02,3.859793339228922981e-03,3.859793339228922981e-03,-7.439633547158375215e-03,-7.439633547158375215e-03,2.838873848815481882e-03,2.888726066350211230e-03
6.425000000000000711e+00,3.766187735212328525e-02,-1.855750167958022945e-02,2.130338046989163625e-02,-9.867924206019340616e-03,1.732050980114357985e-02,-5.613243131113915263e-03,8.228708000332429773e-03,-6.631092143874875444e-03,2.063798558501972469e-03,-1.816534821437038039e-03,-6.461970477497858134e-03,1.031990551936187717e-03,8.585394928181666607e-04,-2.003978690636537552e-03,5.621937903170354245e-02,5.621937903170354245e-02,3.117130467591097687e-02,3.117130467591097687e-02,2.292856349196525922e-02,2.294495616189978771e-02,1.478801253713360464e-02,1.508117597685063038e-02,3.880333379939038263e-03,3.880333379939038263e-03,-7.493961029434031973e-03,-7.493961029434031973e-03,2.855602921142036399e-03,2.905819181535457263e-03
6.450000000000000178e+00,3.808986790259344390e-02,-1.874490785720916985e-02,2.160498443124467260e-02,-9.991457732280606407e-03,1.754286710195124277e-02,-5.684115650244209172e-03,8.294330040614583677e-03,-6.678956402210001198e-03,2.071830140748187610e-03,-1.828761921993604656e-03,-6.509009180297564701e-03,1.039006085387414458e-03,8.608758472095634495e-04,-2.018523998895196958e-03,5.683477575980261376e-02,5.683477575980261376e-02,3.159644216352527901e-02,3.159644216352527901e-02,2.322172834688671084e-02,2.323834459227258620e-02,1.490059248132805103e-02,1.519750529891622515e-02,3.900592062741792265e-03,3.900592062741792265e-03,-7.548015265684965280e-03,-7.548015265684965280e-03,2.872437573425618007e-03,2.923016045684373454e-03
6.475000000000000533e+00,3.852906114176235519e-02,-1.893597818689576884e-02,2.191347487873254729e-02,-1.011679530225183254e-02,1.777356103238542095e-02,-5.758030128584556984e-03,8.361073597238588562e-03,-6.727497731125187119e-03,2.079744435428521054e-03,-1.840866279177039155e-03,-6.555813919587649696e-03,1.045850596445879743e-03,8.634384775603187734e-04,-2.033112536581699326e-03,5.746503932865809627e-02,5.746503932865809627e-02,3.203027018098433820e-02,3.203027018098433820e-02,2.352627084191658002e-02,2.354311523301441667e-02,1.501493221676800105e-02,1.531573963448673581e-02,3.920610714605587965e-03,3.920610714605587965e-03,-7.601664516033557195e-03,-7.601664516033557195e-03,2.889542877099748885e-03,2.940480847454990387e-03
6.500000000000000000e+00,3.897968588176764504e-02,-1.913080106292380789e-02,2.222848714492203781e-02,-1.024360622574904678e-02,1.801276162268622416e-02,-5.835058585612479254e-03,8.428830678296972412e-03,-6.776730737669947602e-03,2.087638442074102318e-03,-1.852834952713627859e-03,-6.602326896098020814e-03,1.052466261157736227e-03,8.663876735139353080e-04,-2.047755978430224055e-03,5.811048694469145293e-02,5.811048694469145293e-02,3.247209337067105683e-02,3.247209337067105683e-02,2.384243320067919170e-02,2.385950994206825770e-02,1.513093745145879798e-02,1.543578775057746766e-02,3.940473394787702421e-03,3.940473394787702421e-03,-7.654793157255757041e-03,-7.654793157255757041e-03,2.907091184014581886e-03,2.958385163918247907e-03
6.525000000000000355e+00,3.944170631639123958e-02,-1.932943718264577837e-02,2.254960545723261323e-02,-1.037157451357369198e-02,1.826035829267746990e-02,-5.915144248898024371e-03,8.497454669810083905e-03,-6.826637352202694076e-03,2.095648034882047206e-03,-1.864673563640034670e-03,-6.648519806726704839e-03,1.058802522307472627e-03,8.698565562290649922e-04,-2.062476080410088897e-03,5.877114349903703183e-02,5.877114349903703183e-02,3.292117997080629133e-02,3.292117997080629133e-02,2.417004823674384628e-02,2.418736114817723881e-02,1.524844423441976127e-02,1.555748353983776866e-02,3.960321598522109632e-03,3.960321598522109632e-03,-7.707322329034205222e-03,-7.707322329034205222e-03,2.925237710076716846e-03,2.976883682545838905e-03
6.550000000000000711e+00,3.991483012834548538e-02,-1.953188839270054988e-02,2.287634148974493353e-02,-1.050041679392306471e-02,1.851596949785511148e-02,-5.998116490569568859e-03,8.566759997845396768e-03,-6.877149783661384852e-03,2.103941815579046803e-03,-1.876418994663744955e-03,-6.694410445462428694e-03,1.064826762314424746e-03,8.739271071772081179e-04,-2.077304184052372604e-03,5.944671852104602139e-02,5.944671852104602139e-02,3.337675828366801212e-02,3.337675828366801212e-02,2.450856392675715423e-02,2.452611642216015464e-02,1.536720138230665555e-02,1.568056875999307431e-02,3.980360810242805636e-03,3.980360810242805636e-03,-7.759237207776881196e-03,-7.759237207776881196e-03,2.944095996855855546e-03,2.996089845576171973e-03
6.575000000000000178e+00,4.039852773339522307e-02,-1.973805407384184030e-02,2.320814457600461900e-02,-1.062990399381974482e-02,1.877897793748298239e-02,-6.083718680077274121e-03,8.636518642547580393e-03,-6.928134449971368181e-03,2.112704418471278434e-03,-1.888141897226497390e-03,-6.740075063193406990e-03,1.070533272948426262e-03,8.786171395432362807e-04,-2.092282222756564058e-03,6.013658180723704949e-02,6.013658180723704949e-02,3.383804856982433606e-02,3.383804856982433606e-02,2.485710645990019119e-02,2.487490154314109247e-02,1.548685056847126651e-02,1.580467392705250940e-02,4.000846315697803579e-03,4.000846315697803579e-03,-7.810608336141833252e-03,-7.810608336141833252e-03,2.963725829186497629e-03,3.016063910542737814e-03
6.600000000000000533e+00,4.089205057064537741e-02,-1.994769501751179896e-02,2.354443541413628327e-02,-1.075988182343126653e-02,1.904858095412698127e-02,-6.171637211664887657e-03,8.706467410961121756e-03,-6.979391975443227647e-03,2.122106107246946038e-03,-1.899935020418658249e-03,-6.785643015136066936e-03,1.075945865771643639e-03,8.838853873818219853e-04,-2.107460751740480864e-03,6.083974558815716249e-02,6.083974558815716249e-02,3.430431723756754980e-02,3.430431723756754980e-02,2.521455965412222611e-02,2.523259994328086453e-02,1.560693322287995399e-02,1.592932622864309811e-02,4.022041127665576532e-03,4.022041127665576532e-03,-7.861588880907710575e-03,-7.861588880907710575e-03,2.984136336782489130e-03,3.036816033514189161e-03
