Time(s),ReactionForce(N),ReactionMoment(Nm),Exp_X(m),Exp_Rz(rad),Cmd_X(m),Cmd_Rz(rad)
1.100000000000000089e+00,-2.004232589140703347e+00,-9.406999999999999806e-01,8.943750000000000311e-02,1.040128967726020731e-01,9.033660409518645684e-02,1.048208927612424707e-01
1.125000000000000000e+00,-1.391084288907793010e+00,-7.887000000000000677e-01,9.289400000000000435e-02,1.073063330711153673e-01,9.392979413913286890e-02,1.082308452499355783e-01
1.150000000000000133e+00,-1.724253418190552889e+00,-7.775999999999999579e-01,9.690150000000000152e-02,1.111181321574709890e-01,9.749026793302015270e-02,1.116056898943696418e-01
1.175000000000000044e+00,-1.691209063338399821e+00,-5.986000000000001320e-01,1.008461999999999970e-01,1.148758260370147805e-01,1.010015688294451930e-01,1.149414999491241013e-01
1.200000000000000178e+00,-1.475275527536998310e-01,-3.472000000000000641e-01,1.041617999999999988e-01,1.180523252756444513e-01,1.044478631391205642e-01,1.182350058168784440e-01
1.225000000000000089e+00,-1.403177764923871640e-01,-1.263000000000000789e-01,1.073802000000000090e-01,1.211625020026983468e-01,1.078142226145869936e-01,1.214837766671981872e-01
1.250000000000000000e+00,-1.023542027081698613e+00,1.422999999999999821e-01,1.099894000000000011e-01,1.237124280398620574e-01,1.110868815744512350e-01,1.246863235483160470e-01
1.275000000000000133e+00,8.518446390720064709e-01,6.371999999999999886e-01,1.135518000000000083e-01,1.272537010921585554e-01,1.142534630005376528e-01,1.278421053191066137e-01
1.300000000000000044e+00,7.494421476431782914e-01,9.279999999999999361e-01,1.169945000000000013e-01,1.307583222301631765e-01,1.173031673345246301e-01,1.309514295153550167e-01
1.325000000000000178e+00,2.149925069786857712e-01,1.348999999999999977e+00,1.198082000000000036e-01,1.336992020197736164e-01,1.202269183537563874e-01,1.340152505276672179e-01
1.350000000000000089e+00,2.295483811058347978e+00,1.755199999999999871e+00,1.224933000000000133e-01,1.365912125903282204e-01,1.230174624684936407e-01,1.370348756159177062e-01
1.375000000000000000e+00,2.367392114887806098e+00,2.053700000000000081e+00,1.254839999999999844e-01,1.399352634371493487e-01,1.256694198712635380e-01,1.400115963155018628e-01
1.400000000000000133e+00,2.654925931021336005e+00,2.326499999999999790e+00,1.279189000000000020e-01,1.427679328131361558e-01,1.281792869959274550e-01,1.429462701002854608e-01
1.425000000000000044e+00,2.328123823904794776e+00,2.397100000000000009e+00,1.302097000000000115e-01,1.455430063238071503e-01,1.305453897765273819e-01,1.458388840178625745e-01
1.450000000000000178e+00,3.744467000722464078e+00,2.527600000000000069e+00,1.327076000000000089e-01,1.487177602331848092e-01,1.327677874135232416e-01,1.486881360733901258e-01
1.475000000000000089e+00,3.342578694758164826e+00,2.521799999999999820e+00,1.343848000000000265e-01,1.509482910172335879e-01,1.348481277503749132e-01,1.514910701353946731e-01
1.500000000000000000e+00,2.799817133635344124e+00,2.408799876427019537e+00,1.359670000000000045e-01,1.531351885699824555e-01,1.367894578444089904e-01,1.542427967932073207e-01
1.525000000000000133e+00,3.009290487769999078e+00,2.259199948509346356e+00,1.380294000000000243e-01,1.561231922493967750e-01,1.385959960668673996e-01,1.569363270876818206e-01
1.550000000000000044e+00,2.933432706058179296e+00,2.023800000000000043e+00,1.396754000000000051e-01,1.586347210430165966e-01,1.402728743800878419e-01,1.595625388065406158e-01
1.575000000000000178e+00,1.862881762153230758e+00,1.661299999999999777e+00,1.414687000000000028e-01,1.615075329917992908e-01,1.418258610130117003e-01,1.621102863089396717e-01
1.600000000000000089e+00,1.268818558669889685e+00,1.383799999999999919e+00,1.428966000000000125e-01,1.639003793962835187e-01,1.432610745608723923e-01,1.645666551992589766e-01
1.625000000000000000e+00,1.432095948297389842e+00,1.064699999999999980e+00,1.442124000000000184e-01,1.661832700578920741e-01,1.445847007339602086e-01,1.669173531649894016e-01
1.650000000000000133e+00,7.404249874164745560e-01,7.422999999999999599e-01,1.456108000000000124e-01,1.686930535222599392e-01,1.458027228501387607e-01,1.691472182618957709e-01
1.675000000000000044e+00,6.226973310353477453e-01,3.848999999999999644e-01,1.465313000000000032e-01,1.703895135551984352e-01,1.469206768667538077e-01,1.712408164711051450e-01
1.700000000000000178e+00,5.830771163730767981e-01,1.634999999999999787e-01,1.478818000000000077e-01,1.729237316290941906e-01,1.479434411580095587e-01,1.731830924608236122e-01
1.725000000000000089e+00,2.248570445969708675e-01,-1.940000000000007344e-02,1.486503999999999881e-01,1.743793362252574475e-01,1.488750700674819349e-01,1.749600320030404443e-01
1.750000000000000000e+00,7.111212017965005960e-02,-1.399000000000000243e-01,1.494902999999999926e-01,1.759728218323282634e-01,1.497186782710428488e-01,1.765592919549194839e-01
1.775000000000000133e+00,2.240142427611638010e-01,-1.580000000000000293e-01,1.503596000000000099e-01,1.776029593536909978e-01,1.504763801472638884e-01,1.779707547358934661e-01
1.800000000000000044e+00,2.659827183971980036e-01,-9.060000000000001386e-02,1.510169000000000095e-01,1.788089818668190389e-01,1.511492848720225046e-01,1.791869693103665395e-01
1.825000000000000178e+00,4.522945744254889267e-01,6.479999999999996874e-02,1.515922999999999854e-01,1.798317448084877368e-01,1.517375442088451376e-01,1.802034493083134459e-01
1.850000000000000089e+00,4.362347463292263194e-01,3.392999999999999350e-01,1.521611000000000213e-01,1.807916758970846138e-01,1.522404463666265917e-01,1.810188095173037026e-01
1.875000000000000000e+00,7.900554756452655703e-01,5.978999999999999870e-01,1.525639000000000023e-01,1.814199944278026000e-01,1.526565461545819069e-01,1.816347330849455433e-01
1.900000000000000133e+00,1.582342558884340722e+00,1.055399999999999894e+00,1.529318999999999817e-01,1.819313758986369212e-01,1.529838192156248722e-01,1.820557728081604876e-01
1.925000000000000044e+00,1.381938833260081934e+00,1.387899999999999912e+00,1.531264999999999987e-01,1.821547780428922070e-01,1.532198265932926406e-01,1.822890008110385207e-01
1.950000000000000178e+00,1.817565079699269504e+00,1.756499999999999950e+00,1.533000999999999947e-01,1.822752057612798127e-01,1.533618754858462052e-01,1.823435313673623659e-01
1.975000000000000089e+00,2.758682625956565992e+00,2.119600000000000151e+00,1.533525000000000027e-01,1.822071379204520392e-01,1.534071628582500679e-01,1.822299505846519951e-01
2.000000000000000000e+00,2.724924250722887908e+00,2.443299999999999805e+00,1.532821999999999796e-01,1.818894879965890499e-01,1.533528905371769058e-01,1.819596928945954595e-01
2.024999999999999911e+00,3.339224172263467239e+00,2.652099999999999902e+00,1.531565000000000010e-01,1.815718380727260883e-01,1.531963432699139094e-01,1.815444070081218275e-01
2.050000000000000266e+00,3.541965464504893024e+00,2.777600000000000069e+00,1.529214000000000129e-01,1.810814005529156612e-01,1.529349247600786665e-01,1.809953529868353617e-01
2.075000000000000178e+00,3.386377462126235471e+00,2.806400000000000006e+00,1.525885999999999909e-01,1.804740259732216523e-01,1.525661507631508040e-01,1.803228676003229003e-01
2.100000000000000089e+00,2.980592684092902900e+00,2.760799999999999699e+00,1.521500000000000075e-01,1.797479690043920220e-01,1.520876026536676640e-01,1.795359281637501914e-01
2.125000000000000000e+00,3.529841139797832650e+00,2.625199999999999978e+00,1.516082000000000263e-01,1.789171922804427273e-01,1.514968489296565912e-01,1.786418371642702618e-01
2.149999999999999911e+00,3.952645352181778371e+00,2.395099999999999785e+00,1.508421999999999819e-01,1.778228708394422597e-01,1.507913454545900533e-01,1.776460420172047971e-01
2.175000000000000266e+00,3.123980152836502988e+00,2.028900000000000148e+00,1.500613999999999837e-01,1.767739279589936596e-01,1.499683277410807092e-01,1.765520955156402172e-01
2.200000000000000178e+00,3.160387967360994477e+00,1.719300000000000050e+00,1.491667999999999883e-01,1.756324826281893958e-01,1.490247101942133168e-01,1.753617521028452975e-01
2.225000000000000089e+00,3.529269352869110143e+00,1.493399999999999839e+00,1.479903999999999942e-01,1.741978219830500607e-01,1.479570077138334661e-01,1.740751839381886046e-01
2.250000000000000000e+00,1.617337305421054250e+00,1.205200000000000049e+00,1.468586000000000058e-01,1.728766077392903111e-01,1.467612941946268290e-01,1.726912912941341860e-01
2.274999999999999911e+00,1.484849322637423974e+00,9.897000000000000242e-01,1.455954000000000137e-01,1.714541643989149766e-01,1.454332103286687661e-01,1.712080760508937483e-01
2.300000000000000266e+00,2.266985566337809566e+00,7.749999999999999112e-01,1.439423999999999981e-01,1.696582205986127967e-01,1.439680299881916370e-01,1.696230449321434741e-01
2.325000000000000178e+00,1.385904904698031181e+00,6.431999999999999940e-01,1.423800000000000066e-01,1.680106297847301644e-01,1.423607905840050813e-01,1.679336092796202828e-01
2.350000000000000089e+00,1.145545540635781512e+00,6.436999999999999389e-01,1.404087000000000252e-01,1.659877931816687302e-01,1.406064881785547560e-01,1.661374496862000061e-01
2.375000000000000000e+00,1.502952416735724883e+00,7.411999999999999700e-01,1.389031000000000016e-01,1.644798287079456134e-01,1.387003327609593606e-01,1.642328170461155867e-01
2.400000000000000355e+00,8.370279380843237416e-01,8.361999999999999433e-01,1.366586000000000189e-01,1.622807138504327729e-01,1.366380532542663395e-01,1.622187472087879279e-01
2.425000000000000266e+00,1.115792902042210599e+00,1.053999999999999826e+00,1.349397999999999986e-01,1.606313777072981286e-01,1.344162361569360420e-01,1.600951744939944077e-01
2.450000000000000178e+00,1.791582763865898542e+00,1.251399999999999846e+00,1.319473999999999925e-01,1.578231429408392394e-01,1.320326769667805045e-01,1.578629393591194363e-01
2.475000000000000089e+00,2.343999914999942646e+00,1.529700000000000060e+00,1.303406000000000009e-01,1.563413584058960804e-01,1.294867204170578878e-01,1.555236966102482854e-01
2.500000000000000000e+00,2.428243989526094104e+00,1.775799999999999823e+00,1.273623000000000116e-01,1.536360980653048436e-01,1.267795645942025873e-01,1.530797412216818310e-01
2.525000000000000355e+00,2.183457404875893459e+00,2.020000000000000018e+00,1.241552999999999962e-01,1.507737580920341380e-01,1.239145052515733814e-01,1.505337772329225499e-01
2.550000000000000266e+00,3.904740502530359425e+00,2.334499999999999797e+00,1.212577999999999989e-01,1.482220867256184293e-01,1.208970996591469532e-01,1.478886598918986439e-01
2.575000000000000178e+00,3.312033507946927191e+00,2.642599999999999838e+00,1.187469000000000025e-01,1.460316985143655655e-01,1.177352335516509002e-01,1.451471418829594351e-01
2.600000000000000089e+00,3.662076976484054391e+00,2.851599999999999913e+00,1.150710000000000066e-01,1.428499632879798864e-01,1.144390797013527944e-01,1.423116521344711671e-01
2.625000000000000000e+00,4.245141066569104282e+00,3.059599999999999653e+00,1.112329000000000095e-01,1.395425643554506212e-01,1.110209422354570263e-01,1.393841318929533446e-01
2.650000000000000355e+00,3.690687895036280253e+00,3.142999999999999794e+00,1.084321999999999925e-01,1.371322646584464677e-01,1.074949873080408153e-01,1.363659481693207665e-01
2.675000000000000266e+00,4.070686089232237848e+00,3.164499999999999869e+00,1.050094000000000027e-01,1.341774222348200707e-01,1.038768683079168559e-01,1.332578988893061978e-01
